fecha,barra,costo_marginal_usd_mwh
2026-01-20 09:00:00,Alto Jahuel220,66.76
2026-01-20 09:00:00,Cardones220,41.36
2026-01-20 09:00:00,Ancoa220,66.0
2026-01-20 10:00:00,Crucero220,37.78
2026-01-20 10:00:00,Charrua220,47.58
2026-01-20 10:00:00,Alto Jahuel220,57.09
2026-01-20 10:00:00,Cardones220,39.73
2026-01-20 10:00:00,Ancoa220,54.07
2026-01-20 11:00:00,Crucero220,45.68
2026-01-20 11:00:00,Charrua220,82.14
2026-01-20 11:00:00,Alto Jahuel220,61.68
2026-01-20 11:00:00,Cardones220,48.4
2026-01-20 11:00:00,Ancoa220,64.75
2026-01-20 12:00:00,Crucero220,56.84
2026-01-20 12:00:00,Charrua220,58.48
2026-01-20 12:00:00,Alto Jahuel220,38.56
2026-01-20 12:00:00,Cardones220,38.49
2026-01-20 12:00:00,Ancoa220,64.49
2026-01-20 13:00:00,Crucero220,37.24
2026-01-20 13:00:00,Charrua220,58.59
2026-01-20 13:00:00,Alto Jahuel220,49.47
2026-01-20 13:00:00,Cardones220,52.02
2026-01-20 13:00:00,Ancoa220,64.0
2026-01-20 14:00:00,Crucero220,50.21
2026-01-20 14:00:00,Charrua220,64.97
2026-01-20 14:00:00,Alto Jahuel220,54.7
2026-01-20 14:00:00,Cardones220,41.58
2026-01-20 14:00:00,Ancoa220,48.52
2026-01-20 15:00:00,Crucero220,27.51
2026-01-20 15:00:00,Charrua220,61.2
2026-01-20 15:00:00,Alto Jahuel220,57.59
2026-01-20 15:00:00,Cardones220,49.67
2026-01-20 15:00:00,Ancoa220,70.57
2026-01-20 16:00:00,Crucero220,57.56
2026-01-20 16:00:00,Charrua220,52.02
2026-01-20 16:00:00,Alto Jahuel220,52.18
2026-01-20 16:00:00,Cardones220,43.84
2026-01-20 16:00:00,Ancoa220,78.26
2026-01-20 17:00:00,Crucero220,56.84
2026-01-20 17:00:00,Charrua220,68.96
2026-01-20 17:00:00,Alto Jahuel220,51.9
2026-01-20 17:00:00,Cardones220,32.93
2026-01-20 17:00:00,Ancoa220,64.31
2026-01-20 18:00:00,Crucero220,36.19
2026-01-20 18:00:00,Charrua220,58.09
2026-01-20 18:00:00,Alto Jahuel220,54.08
2026-01-20 18:00:00,Cardones220,52.74
2026-01-20 18:00:00,Ancoa220,55.16
2026-01-20 19:00:00,Crucero220,25.49
2026-01-20 19:00:00,Charrua220,64.04
2026-01-20 19:00:00,Alto Jahuel220,49.41
2026-01-20 19:00:00,Cardones220,40.34
2026-01-20 19:00:00,Ancoa220,57.31
2026-01-20 20:00:00,Crucero220,42.81
2026-01-20 20:00:00,Charrua220,66.32
2026-01-20 20:00:00,Alto Jahuel220,42.74
2026-01-20 20:00:00,Cardones220,35.86
2026-01-20 20:00:00,Ancoa220,63.47
2026-01-20 21:00:00,Crucero220,40.09
2026-01-20 21:00:00,Charrua220,47.13
2026-01-20 21:00:00,Alto Jahuel220,60.35
2026-01-20 21:00:00,Cardones220,48.98
2026-01-20 21:00:00,Ancoa220,57.64
2026-01-20 22:00:00,Crucero220,29.31
2026-01-20 22:00:00,Charrua220,65.65
2026-01-20 22:00:00,Alto Jahuel220,41.72
2026-01-20 22:00:00,Cardones220,42.47
2026-01-20 22:00:00,Ancoa220,50.9
2026-01-20 23:00:00,Crucero220,35.72
2026-01-20 23:00:00,Charrua220,56.46
2026-01-20 23:00:00,Alto Jahuel220,53.53
2026-01-20 23:00:00,Cardones220,34.85
2026-01-20 23:00:00,Ancoa220,62.71
2026-01-21 00:00:00,Crucero220,41.43
2026-01-21 00:00:00,Charrua220,67.84
2026-01-21 00:00:00,Alto Jahuel220,57.25
2026-01-21 00:00:00,Cardones220,34.42
2026-01-21 00:00:00,Ancoa220,51.07
2026-01-21 01:00:00,Crucero220,31.82
2026-01-21 01:00:00,Charrua220,62.33
2026-01-21 01:00:00,Alto Jahuel220,52.16
2026-01-21 01:00:00,Cardones220,21.02
2026-01-21 01:00:00,Ancoa220,53.71
2026-01-21 02:00:00,Crucero220,37.79
2026-01-21 02:00:00,Charrua220,72.61
2026-01-21 02:00:00,Alto Jahuel220,41.38
2026-01-21 02:00:00,Cardones220,28.47
2026-01-21 02:00:00,Ancoa220,66.88
2026-01-21 03:00:00,Crucero220,55.85
2026-01-21 03:00:00,Charrua220,54.04
2026-01-21 03:00:00,Alto Jahuel220,49.94
2026-01-21 03:00:00,Cardones220,44.93
2026-01-21 03:00:00,Ancoa220,39.38
2026-01-21 04:00:00,Crucero220,30.11
2026-01-21 04:00:00,Charrua220,57.75
2026-01-21 04:00:00,Alto Jahuel220,67.4
2026-01-21 04:00:00,Cardones220,36.51
2026-01-21 04:00:00,Ancoa220,58.81
2026-01-21 05:00:00,Crucero220,54.07
2026-01-21 05:00:00,Charrua220,76.86
2026-01-21 05:00:00,Alto Jahuel220,50.39
2026-01-21 05:00:00,Cardones220,39.87
2026-01-21 05:00:00,Ancoa220,72.58
2026-01-21 06:00:00,Crucero220,32.82
2026-01-21 06:00:00,Charrua220,68.22
2026-01-21 06:00:00,Alto Jahuel220,46.85
2026-01-21 06:00:00,Cardones220,40.82
2026-01-21 06:00:00,Ancoa220,56.06
2026-01-21 07:00:00,Crucero220,37.34
2026-01-21 07:00:00,Charrua220,52.14
2026-01-21 07:00:00,Alto Jahuel220,57.21
2026-01-21 07:00:00,Cardones220,47.96
2026-01-21 07:00:00,Ancoa220,56.96
2026-01-21 08:00:00,Crucero220,45.56
2026-01-21 08:00:00,Charrua220,64.57
2026-01-21 08:00:00,Alto Jahuel220,47.23
2026-01-21 08:00:00,Cardones220,45.92
2026-01-21 08:00:00,Ancoa220,64.55
2026-01-21 09:00:00,Crucero220,65.83
2026-01-21 09:00:00,Charrua220,56.99
2026-01-21 09:00:00,Alto Jahuel220,51.34
2026-01-21 09:00:00,Cardones220,46.15
2026-01-21 09:00:00,Ancoa220,64.55
2026-01-21 10:00:00,Crucero220,40.72
2026-01-21 10:00:00,Charrua220,56.77
2026-01-21 10:00:00,Alto Jahuel220,59.33
2026-01-21 10:00:00,Cardones220,33.38
2026-01-21 10:00:00,Ancoa220,54.72
2026-01-21 11:00:00,Crucero220,45.72
2026-01-21 11:00:00,Charrua220,67.97
2026-01-21 11:00:00,Alto Jahuel220,50.16
2026-01-21 11:00:00,Cardones220,25.26
2026-01-21 11:00:00,Ancoa220,42.67
2026-01-21 12:00:00,Crucero220,34.92
2026-01-21 12:00:00,Charrua220,49.49
2026-01-21 12:00:00,Alto Jahuel220,53.76
2026-01-21 12:00:00,Cardones220,30.49
2026-01-21 12:00:00,Ancoa220,52.38
2026-01-21 13:00:00,Crucero220,38.81
2026-01-21 13:00:00,Charrua220,56.48
2026-01-21 13:00:00,Alto Jahuel220,65.58
2026-01-21 13:00:00,Cardones220,45.3
2026-01-21 13:00:00,Ancoa220,58.13
2026-01-21 14:00:00,Crucero220,41.31
2026-01-21 14:00:00,Charrua220,56.53
2026-01-21 14:00:00,Alto Jahuel220,57.62
2026-01-21 14:00:00,Cardones220,44.67
2026-01-21 14:00:00,Ancoa220,50.74
2026-01-21 15:00:00,Crucero220,45.29
2026-01-21 15:00:00,Charrua220,43.75
2026-01-21 15:00:00,Alto Jahuel220,56.69
2026-01-21 15:00:00,Cardones220,46.1
2026-01-21 15:00:00,Ancoa220,55.76
2026-01-21 16:00:00,Crucero220,59.53
2026-01-21 16:00:00,Charrua220,52.95
2026-01-21 16:00:00,Alto Jahuel220,56.74
2026-01-21 16:00:00,Cardones220,39.71
2026-01-21 16:00:00,Ancoa220,57.2
2026-01-21 17:00:00,Crucero220,44.09
2026-01-21 17:00:00,Charrua220,60.86
2026-01-21 17:00:00,Alto Jahuel220,61.78
2026-01-21 17:00:00,Cardones220,51.02
2026-01-21 17:00:00,Ancoa220,57.98
2026-01-21 18:00:00,Crucero220,51.52
2026-01-21 18:00:00,Charrua220,54.39
2026-01-21 18:00:00,Alto Jahuel220,61.13
2026-01-21 18:00:00,Cardones220,33.9
2026-01-21 18:00:00,Ancoa220,66.73
2026-01-21 19:00:00,Crucero220,62.69
2026-01-21 19:00:00,Charrua220,59.02
2026-01-21 19:00:00,Alto Jahuel220,37.46
2026-01-21 19:00:00,Cardones220,35.62
2026-01-21 19:00:00,Ancoa220,67.86
